Age,Pitch,Formant,Intensity,Duration,Spectral Centroid,Spectral Bandwidth,Spectral Contrast,Spectral Flatness,MFCC,Chroma,Zero Crossing Rate
20,1354.8192,682.8078868491208,0.07505,1.92,1806.3639909855096,1830.685212252269,21.114282296959814,0.029689942,-7.6573434,0.5143255,0.1065982680722891
20,1855.5011,908.0313202765028,0.0055274735,6.0,2754.712950641878,2014.9312737599796,21.97944408501956,0.08927241,-30.699926,0.43568027,0.224300193050193
60,1472.5077,767.8303180321809,0.040376198,2.7120181405895694,2289.7954461327413,2126.0938241144327,21.61076894409787,0.054084513,-8.671732,0.46393597,0.1354584001068376
40,1249.5271,675.3368370472833,0.04923965,3.816009070294784,1957.958014898984,2055.9529417447584,22.85502830310617,0.026284633,-11.161825,0.4272173,0.1101769649621212
40,846.31635,811.2427184613554,0.018862233,3.048027210884354,1747.243041562495,2105.6425703521973,20.915437563402264,0.013955574,-16.702858,0.3825123,0.0833407315340909
30,1650.009,804.7683265828431,0.01587323,4.8960090702947845,2821.8079475330146,2263.0638985379333,21.070419067540342,0.06360183,-19.29385,0.48609754,0.1773479154324644
20,1905.3334,786.5147279056793,0.0040887115,2.3280272108843536,2635.7438972867176,2048.0376906977517,21.15424628332741,0.243049,-32.598106,0.44798118,0.1798180306311881
50,1734.3771,752.4133613781486,0.0534425,5.112018140589569,1756.7185807895307,1475.7523508026286,23.658606279154032,0.079266235,-18.15164,0.35338742,0.1146488793834841
30,1096.5398,567.1476380144353,0.01751439,4.968027210884354,1730.412098987861,2113.54869340141,20.22843778687988,0.028450502,-13.038557,0.44983822,0.0825583199474299
20,1316.8081,648.1046923691148,0.021263205,1.44,2232.7852754679743,2478.4460766311263,21.73664892953633,0.0245649,-15.348709,0.4260663,0.1006324404761904
30,1218.1976,768.8682609349668,0.043146178,2.1360090702947847,2086.925886727352,2190.862856149351,20.73090797953823,0.047512967,-8.233931,0.5386838,0.1015253481657608
50,1525.9198,695.6785973740087,0.0039598886,3.2160090702947848,2155.466168835273,1762.875927541709,24.85051886946444,0.0035159073,-31.089743,0.29283774,0.1515287769784172
20,1403.5634,648.2130484725541,0.0382319,3.864036281179138,2250.0019902644585,1934.611920899889,23.112776268458465,0.014042141,-18.199207,0.37033466,0.1228422062125748
70,1821.2705,1053.9712509244723,0.057474215,2.688027210884354,2146.597285782352,1695.870146840459,22.434741911790077,0.0029279208,-15.335411,0.395234,0.1403177195581896
20,1482.7192,704.0383890702016,0.059147976,2.976009070294785,2107.5607304169057,1612.640391818975,23.83031407321741,0.0061022555,-16.225788,0.34319192,0.1355037245639535
10,1340.1195,680.682366721951,0.009358727,4.92,2306.980362524692,2232.2108342726497,22.504677310780718,0.031458776,-23.21769,0.35245988,0.123733232606132
20,1793.2533,926.1644540581036,0.11585417,2.472018140589569,3016.470174553333,2398.6918588349604,20.885290020750343,0.067616925,-8.194224,0.5132896,0.196859484521028
30,1243.7826,700.6691407281108,0.044659246,2.304036281179138,1839.8156034500485,1652.552410853922,22.412406021954894,0.005672535,-17.874317,0.38817272,0.113515625
60,1782.8271,935.7541495292083,0.011266006,5.544036281179138,3090.5457735418395,2219.244128053015,22.748410658853743,0.04223688,-19.354977,0.38905546,0.2313492906642259
20,773.1424,543.0975718198035,0.043050837,9.19201814058957,1528.417307658303,1845.298099031437,22.79220886299688,0.009917548,-15.90668,0.34795135,0.0774838226010101
30,705.3823,1059.6419259049635,0.025854528,3.48,1478.9273807411726,2142.739366246439,19.902887369585606,0.023203893,-3.896588,0.5675203,0.0312174479166666
70,1720.737,846.0924047833132,0.019980134,4.848027210884354,1923.6438469585676,1553.317992742143,23.26182922730224,0.02798633,-21.04664,0.4135599,0.1414637223385167
20,1560.1907,733.2274814423454,0.16221382,4.176009070294785,1847.1058314578956,1762.6017814939642,22.587227939487025,0.024415588,-5.5980372,0.37511784,0.1154106987847222
40,1664.9735,894.6890895003958,0.10781462,3.864036281179138,2241.162362842674,1584.7157409276297,25.117696492549104,0.0017794403,-9.243599,0.36075425,0.1545307821856287
40,1380.642,805.7421480995671,0.068549536,3.6960090702947848,3164.16169181643,2427.286891407762,22.61208172796761,0.047776353,-16.711697,0.35357448,0.196392822265625
30,1723.6707,761.7760993365699,0.011332227,2.0640362811791384,2062.8899112470185,1711.584439259804,23.107640067544253,0.026143888,-20.800488,0.44754514,0.1512574613764045
30,1389.928,949.1800343873828,0.06784324,3.3840362811791382,2127.193558702869,2212.7820826620946,20.996079265009875,0.020070167,-12.215468,0.43736646,0.0950543129280822
40,1875.7028,906.5289496836868,0.011980514,1.9440362811791383,3288.70668164882,2630.033321567157,20.357515316101264,0.1316607,-19.331196,0.5301478,0.2149541945684523
30,1712.2263,921.5566039468888,0.06548936,3.6240362811791385,3614.408967881906,2719.2752561236257,21.36490172697653,0.08347696,-9.249777,0.44035757,0.2439322501990445
20,1398.9877,629.5542898153305,0.07547421,2.3760090702947845,1769.6238966822243,1598.8108343607562,24.013044096045,0.029820163,-17.389267,0.35051724,0.0972864836165048
50,1679.9374,801.0369689383791,0.013529959,3.528027210884354,2161.502869401962,1886.3692387792569,24.73601836026139,0.01335014,-24.599653,0.33999366,0.1264616313733552
30,1739.1614,839.4372368980564,0.10520698,4.8960090702947845,2325.356011155858,1691.967663208119,24.3674603555076,0.016328905,-15.741739,0.3766501,0.1516795949348341
20,1468.7404,600.2648824898613,0.07168591,3.6960090702947848,1692.4312296583769,1723.3248585210365,21.85367098671188,0.024743568,-7.5859094,0.47204944,0.1039642333984375
40,1723.5339,861.5487965561624,0.013260584,6.528027210884353,2676.9085971610043,2362.8012797931065,21.79811527995642,0.06861368,-18.113503,0.42866975,0.156637854609929
10,1486.4087,737.3099069960111,0.055468168,2.6640362811791385,1755.7130523078458,1858.86219989162,22.456400068121752,0.0287941,-8.475363,0.43303505,0.0946119225543478
20,1257.4442,680.6818199357397,0.016266577,5.736009070294784,2355.158873308309,1847.827141741856,23.66489779455823,0.025868032,-24.849888,0.34200191,0.1669606854838709
50,1623.8423,837.4729633533027,0.06358146,4.704036281179138,2780.614145842937,2218.9986942638657,24.017969819153336,0.025689501,-14.096758,0.36512643,0.1758846790332512
20,1418.0891,760.9684419932552,0.017199796,5.6880272108843535,2600.916864948232,2418.2381382911944,22.008736245010404,0.066761814,-20.969158,0.39092132,0.1506875797193877
10,913.932,704.971939397608,0.056558624,3.264036281179138,2016.4248618528957,2150.3642723050925,22.085604996558967,0.020576214,-6.3817205,0.4622644,0.0989029255319148
60,1101.8093,765.4064075117542,0.02747202,3.6960090702947848,2111.7016265352963,2071.2116814110204,22.042724387617252,0.041357346,-20.647696,0.40575206,0.111944580078125
40,947.0797,555.3728140307527,0.020751067,3.5040362811791383,1752.1245009000652,2152.1143142933097,21.753427040311408,0.020968923,-19.956806,0.38382474,0.0711144453642384
30,1701.8917,763.759597409486,0.04935849,2.7120181405895694,2542.5904361671087,2047.308172270143,22.52458597160316,0.06298801,-20.020052,0.39050502,0.1690120860042735
30,1083.1692,679.1289378052448,0.07600191,1.7040362811791383,1925.9534355661235,1812.9792982160905,23.072853319590447,0.0039307494,-17.966436,0.383745,0.1289656355574324
20,1444.5776,763.7799048894387,0.02081127,3.744036281179138,2793.525073505335,2381.614601228312,21.882685717107677,0.038924713,-23.212841,0.39659876,0.1739637586805555
20,1638.9375,597.7850271640557,0.13221812,2.784036281179138,1500.7080050254726,1365.8557891328771,24.164026242326685,0.0023576303,-12.374876,0.3822738,0.0994425455729166
10,783.47485,622.0443149229801,0.07742364,3.6240362811791385,3042.773445118282,2956.1327081455843,22.212280904737288,0.02206222,-4.104974,0.3669884,0.149905453821656
30,925.497,834.1346867238018,0.066317976,3.72,1594.4582320207076,1909.3692193347629,22.322606269314942,0.01863303,-5.400235,0.41453913,0.0609199097437888
60,1635.6204,735.7667549975547,0.02588416,6.1440362811791385,1703.6957508536727,1412.37972121762,23.542568323770748,0.012826128,-21.050663,0.38741064,0.1189766362028302
20,1100.2577,638.4498785456425,0.033806246,3.264036281179138,1955.494944796866,2188.4962906442097,22.509089476309956,0.014452752,-12.924464,0.38872713,0.0984735150709219
30,1321.6212,745.6269499957403,0.11496679,3.6240362811791385,1979.5066201328789,1612.4030717640471,23.60793432282105,0.0067843865,-16.106167,0.33791938,0.1273170033837579
40,1169.7079,703.1148726472247,0.04400414,3.1440362811791385,1852.956823294445,2027.6978175551608,22.916804595890117,0.018222965,-11.410341,0.27771538,0.0754286822150735
30,1873.2747,820.0742264660532,0.05175989,7.224036281179138,2070.4631163844074,1578.9845877235662,22.10567675048111,0.010415991,-14.607028,0.47241777,0.1500557141426282
60,1520.4324,636.9903856370566,0.05381727,4.344036281179139,2330.5746623497707,1939.977701218155,23.280985234894807,0.013105406,-13.675061,0.39421335,0.1447182513297872
20,1256.368,750.0830997084618,0.06753901,4.104036281179138,2692.307676712217,2550.409176556724,22.849794942572444,0.029155198,-9.2201,0.39319906,0.1314414503884181
40,1165.2673,1060.9184458664995,0.0074041565,4.08,2017.6025110878477,2344.8612654462554,21.04023929442329,0.010433341,-20.342218,0.36041045,0.0684370561079545
40,1896.9858,846.7806021952515,0.020425094,3.3840362811791382,3273.5144856524103,2144.081479247448,22.2567622683944,0.090385795,-24.670277,0.3911264,0.2470736568921233
20,1345.0966,833.8709351187719,0.07225122,1.8240362811791384,1643.2712680282748,1734.5354070789983,22.963607411289143,0.014701994,-13.05292,0.37241992,0.1011174841772152
30,1481.871,595.4991481633001,0.025969798,2.6640362811791385,1339.5137090171047,1262.0779062058248,22.32612964898844,0.009059002,-22.510166,0.3728329,0.0862049932065217
30,1687.1417,680.5416374431157,0.08022593,1.2960090702947846,2069.479390127317,1526.421100146608,24.61748496459669,0.0048029698,-15.370725,0.3214805,0.1383754185267857
50,997.3244,591.1419596417213,0.0588714,4.56,2697.325708800352,2496.005428826825,23.10439016143578,0.017533643,-14.81322,0.32319257,0.1490050959708121
10,1706.6104,860.9523684051336,0.03849109,2.9280272108843537,1643.2067928886995,1587.7742339871863,21.266909027541747,0.014147068,-12.1919,0.42759398,0.1076102669783464
50,399.38528,843.4051848013813,0.009884689,4.176009070294785,2860.5960034463574,2847.693247905963,21.06403309058657,0.029060747,-20.308445,0.49303296,0.0821397569444444
40,1765.4818,777.0150954397867,0.026253678,3.5760090702947847,2405.7432953111934,1985.3160355793816,21.20268005223001,0.047304533,-22.907866,0.4810144,0.1323683215725806
20,1524.4022,647.9066058110373,0.11537222,3.1920181405895693,1876.229685476788,2006.2837837936684,22.11845674069065,0.030688694,-6.6542954,0.3917651,0.1069831295289855
20,954.3721,604.3966635059646,0.04537993,8.04,1808.651024971772,1934.3765109435851,23.787757670198136,0.020107511,-15.326587,0.3585857,0.0970947969200288
60,1280.0985,842.3634685878915,0.046528306,3.3840362811791382,2831.1246502278022,2387.068025037436,22.99612831435791,0.034305245,-17.54675,0.3843648,0.1828078178510274
40,1547.4995,849.7735885880396,0.064551,3.1440362811791385,2584.6364390298736,1928.456990914037,24.286008553838663,0.009414465,-19.389053,0.40181994,0.1915139590992647
20,1856.4982,905.8287146094704,0.040392723,1.9440362811791383,2665.495766431202,2040.6444305789744,21.151944979996657,0.055845726,-21.738935,0.49426052,0.1798851376488095
20,1501.6621,711.8986487565611,0.02201576,2.64,2602.859204329884,2278.810889428584,21.82551273672002,0.058446784,-22.377975,0.35708722,0.1338318941885964
20,1379.1566,648.7078916445876,0.08748907,3.864036281179138,2431.344699229505,2359.177880500435,22.978754237384777,0.034466837,-7.6209936,0.43185255,0.1222866766467065
20,1089.2294,636.0025857473718,0.05203344,3.2160090702947848,1741.6971952124609,1763.8021016696491,23.232406059143404,0.015977018,-12.666912,0.37224352,0.0951902540467626
30,1523.4503,926.0521224812576,0.040108457,1.8240362811791384,2348.80466971954,1947.4411765129555,20.868658366619886,0.08680742,-22.620031,0.47325093,0.1239616297468354
50,1859.8796,825.7310962328817,0.087310046,5.136009070294785,2371.85087217756,1598.7200574239444,23.23128333504969,0.017903032,-18.234322,0.37269145,0.1839082735078828
10,1556.7429,741.6320418421241,0.09222169,3.5040362811791383,1913.478835952685,1842.2758593868264,21.69652821384048,0.028228369,-7.509206,0.44727433,0.1151373654801324
40,1681.2324,935.9261407129284,0.067025155,3.3360090702947844,2908.6264806523354,2629.741554239935,21.545494953800358,0.03599988,-6.331143,0.44992483,0.1722005208333333
30,1427.9048,810.6708600950088,0.01364433,3.0,2400.7833462112644,2208.4593175647988,21.245457930280107,0.03662133,-16.876255,0.44237915,0.138330078125
20,957.36536,620.1040748527898,0.054606806,4.416009070294785,2168.452153136103,2174.3001928480285,21.6383652710214,0.02625441,-9.221009,0.4583215,0.123340866328534
30,1794.3331,778.9866377817008,0.03210327,2.0160090702947846,1706.6677836490596,1330.415985924417,22.134756391337447,0.018472899,-22.653069,0.39046627,0.1204483207614942
40,1111.9244,906.5894444759266,0.010640813,6.192018140589569,1689.756514621351,2173.8930084776744,22.07053265265333,0.004242322,-19.511555,0.29733405,0.0448834708567415
20,1775.6694,920.5849834054388,0.012098646,3.0240362811791384,2937.7346850901404,2448.362839867701,20.736145561827616,0.080456644,-21.121796,0.51176804,0.1952975906488549
20,1784.0791,1045.2075150281455,0.046178915,2.976009070294785,3144.6273994296484,2540.344161880193,21.861112204001657,0.06254734,-7.670111,0.4774993,0.1863758175872093
50,1717.2994,762.9468988311678,0.03611983,3.744036281179138,2018.792452032897,1576.5278047746278,22.97155682442485,0.09660751,-20.04253,0.37088138,0.1376350308641975
20,2094.46,1167.9502667676225,0.0033979344,6.864036281179138,2784.329163141722,2147.077161328262,21.97262819720604,0.050772816,-22.60305,0.4176967,0.1799497862119932
30,1812.1041,1008.7945562367008,0.015183961,2.5440362811791384,2473.202915358325,1961.625251045505,22.103600594780836,0.03493234,-24.822588,0.33417022,0.1571511008522727
30,1193.7202,639.5499994932239,0.080159694,4.344036281179139,2125.597224753345,2029.066349539489,21.835669125514904,0.047145523,-10.860547,0.43494934,0.13623046875
20,790.6594,819.5345859375475,0.03135097,2.2560090702947844,1769.1324706083678,2166.89499669624,21.377963533232773,0.008416364,-14.013033,0.5016957,0.0546177455357142
50,2060.4822,991.4012595581096,0.009538124,7.68,2717.960655899401,2020.6815960501176,21.6638202862014,0.049416937,-19.636806,0.50590897,0.1946752265861027
20,1868.5476,827.6092573579375,0.018659977,4.536009070294784,2456.5311056668406,2049.19466258705,23.797992555281876,0.033200856,-17.166271,0.3816165,0.1450145487882653
20,1804.8115,761.7287795185565,0.08121252,5.088027210884354,1560.323857343046,1379.0699363313977,22.83878270459381,0.0029848695,-14.19253,0.43499482,0.1022904829545454
20,1933.1918,967.8929795453556,0.026498478,2.6160090702947847,3336.7873716963813,2436.0183681549456,19.67813861726673,0.1143369,-23.717588,0.4713381,0.280329611449115
60,1505.4768,634.1327597378313,0.025522033,5.1840362811791385,2241.957904935377,2077.518304219303,21.497554839813745,0.058730695,-19.324505,0.4300543,0.1297454833984375
40,1563.646,791.5394765972654,0.03246828,3.528027210884354,2239.2275550743807,2029.6741772514065,22.724685997866068,0.033925816,-17.355164,0.36784974,0.1484503495065789
20,1378.8884,726.6502438616794,0.00781557,4.032018140589569,2514.2850940865774,2298.358909618734,21.31620029353608,0.045616783,-22.646996,0.43171638,0.1402433548850574
40,1357.3096,793.7497081359961,0.015367317,4.368027210884354,1670.047137207726,1725.9762268036225,22.174008151694792,0.009677802,-16.32949,0.4922261,0.0998573908730158
50,1000.18787,779.0306156465526,0.021557482,3.5040362811791383,1958.1224418142333,2210.631974319076,20.496191918899186,0.022785723,-22.95055,0.46371412,0.0914153042218543
30,1667.4905,629.6420703123352,0.019323144,5.928027210884354,2139.9732867464727,2008.6406951367428,22.23259550433561,0.024846364,-20.711935,0.36132714,0.1231269836425781
30,1705.7881,815.5680679783,0.0831244,1.8480272108843536,2453.826420237732,2025.5876788632331,21.754187115879077,0.064874314,-20.388996,0.36571565,0.178582763671875
30,1877.7017,869.5074861470692,0.06111419,2.4960090702947846,2290.733519380836,1679.1983453981509,22.7738269987603,0.014511699,-19.89033,0.3862804,0.1621500651041666
30,982.72394,665.7852870739034,0.046818558,2.1360090702947847,1966.766295626696,2421.6841876464027,22.139654766465924,0.03532741,-6.557271,0.44081,0.0604884935461956
10,1280.0532,860.1475576513344,0.038940933,1.2240362811791383,1732.1079764859037,1835.7533228091536,21.271472527828305,0.00818959,-12.380762,0.46872702,0.0981537441037735
60,1990.4172,761.6968529540735,0.007106238,4.584036281179138,3361.0347604826507,2260.990192696924,21.97352785537859,0.046813484,-23.458939,0.38643807,0.2867049400252525
30,1268.1644,868.4277111499595,0.029293803,2.3280272108843536,2019.5713376970425,2156.5100420434387,21.738457409202866,0.033123225,-11.480756,0.44893423,0.0883353960396039
20,1487.1647,674.5794189980437,0.06335833,3.1920181405895693,1782.2603270049074,1849.8629700640408,23.278823464910094,0.015594586,-12.790088,0.37164822,0.0971184329710145
30,1598.9941,981.5020135110982,0.025919234,2.4480272108843537,2352.337589056784,1635.427724466438,21.27446008997136,0.17533539,-24.788513,0.31487894,0.1582445828419811
10,1544.4733,913.0781120810692,0.071536876,3.1440362811791385,2633.844376371658,2028.9957237049744,22.405694647894485,0.026514953,-11.3528385,0.3781198,0.17218017578125
20,1706.9302,664.7272138803935,0.005065901,3.264036281179138,2598.5555003357817,2608.5206745232435,21.01004164273075,0.058997244,-23.633797,0.3504249,0.1428586269946808
20,1751.8275,1035.0906382773233,0.041779604,2.6640362811791385,2601.159817332129,2361.567745733626,22.31575834290411,0.031047469,-11.387032,0.42176062,0.1475925611413043
30,807.36774,603.7161741064066,0.013092069,3.072018140589569,2506.169848849412,2849.663794466455,20.77413152206844,0.022262648,-19.83299,0.44945335,0.1152453888627819
40,1841.2186,879.8540378242893,0.008771995,5.136009070294785,2595.083959926208,1803.3115846098167,23.41549604266168,0.04639173,-23.574648,0.45192465,0.1963550464527027
30,1792.4382,802.6040648500345,0.0060757445,3.5760090702947847,2011.690655456272,1636.9590456997582,22.679648381776108,0.018980881,-23.283997,0.44867015,0.1401965725806451
30,1694.6969,1004.8959624187426,0.016235232,1.9680272108843535,2840.463919656071,2565.894618347062,21.97190094869558,0.039595347,-14.658272,0.4091779,0.1696576286764705
20,872.602,570.5168401067223,0.0018766306,6.504036281179138,1851.8854500681805,2262.719805179216,21.598323773398047,0.028428817,-25.089485,0.3925454,0.0980837133007117
60,1310.121,727.9372472803192,0.13217422,9.72,2711.39958133884,2062.2121175854145,23.230834354324,0.02502879,-14.018034,0.32199016,0.1719402595465393
40,1106.8793,748.2181825851783,0.03192154,2.76,1976.874069923697,2292.393516530263,20.815641679720105,0.039862305,-10.137076,0.5422804,0.0865693933823529
20,1393.0645,781.5630185244319,0.010089588,4.032018140589569,2416.5334597962114,2220.879793434586,22.404466430971286,0.044281032,-18.35402,0.42631513,0.1401254938936781
20,1312.0464,835.2058932236043,0.03491742,2.52,1991.5483430844893,2172.5223138619413,21.28412004292726,0.03629522,-6.46718,0.4255735,0.087012614678899
30,1579.8787,887.3831045062453,0.052732695,3.864036281179138,2457.068529339123,1769.9484054081136,26.69907561512096,0.015427374,-21.65208,0.3343958,0.1661471977919161
20,1062.831,765.7287513693454,0.03672928,3.3840362811791382,1379.4547298923485,1340.609859281329,23.93306354367637,0.000998028,-15.401271,0.39108765,0.0903654751712328
20,976.702,719.5217424261101,0.07190477,4.344036281179139,2568.238103551741,2525.083199164614,23.05510060252567,0.019878628,-10.69165,0.39630455,0.1300802027925532
40,649.2398,672.2494246055874,0.05648679,3.552018140589569,1081.4454698837153,1547.75033409853,21.2693754310216,0.0027100183,-11.78464,0.401033,0.0439038245506535
20,1839.2313,806.8247536930121,0.09849225,4.584036281179138,1637.2462774502278,1670.37851813002,22.47449045734022,0.021083483,-5.7971,0.39935848,0.1026722301136363
30,1302.6146,690.70302567942,0.031264078,7.224036281179138,1905.077276865435,1834.4551504358235,22.734811459264364,0.0153288,-19.729778,0.40001658,0.1143235426682692
40,2030.3318,778.9976871042967,0.02012211,4.344036281179139,2734.8101830452238,1811.445937223296,23.962931127493498,0.046946943,-24.215733,0.357145,0.2071273479055851
70,1805.6154,871.0722521027395,0.0127675,4.824036281179138,2716.1827435797222,2234.928767870704,22.467761884489388,0.08669487,-24.482868,0.4090329,0.198192889873798
30,1546.2437,711.8360667082693,0.019504437,3.2880272108843536,3032.5708519769146,2502.441736078175,20.738703667134835,0.07615909,-21.942146,0.4451148,0.1986720125440141
60,1162.7155,664.154846243798,0.01797423,4.344036281179139,1554.831662404012,1760.389689978853,23.28825814767381,0.009234571,-20.407364,0.3856613,0.0801534449800532
30,932.7853,647.3282019571055,0.025698867,5.496009070294784,1954.001296956824,2139.772424687493,22.10006886809346,0.020177048,-17.864017,0.39688423,0.0998463047204641
30,1047.3293,663.7826182145003,0.040269803,3.744036281179138,1242.9353078185918,1572.0316090818374,22.82912908093955,0.0035276413,-10.51225,0.37714824,0.0605046778549382
20,1302.7249,770.0418530140882,0.037050348,4.416009070294785,1782.902346031134,1701.6283977264338,25.31668250300492,0.001625459,-13.042343,0.34120154,0.1020610070353403
20,1583.0723,793.5539295114685,0.050522782,2.8560090702947845,2007.6836968775772,2000.436332846172,22.45263738533732,0.059154045,-9.95735,0.43548316,0.1056870871443089
40,1590.7894,855.7270493746037,0.10516028,7.584036281179138,1346.2370230424224,1262.5598106681928,22.255390468036744,0.2841318,-15.607573,0.291762,0.0793464497324159
30,1600.2399,610.491522492993,0.019295262,2.736009070294785,1361.809897440438,1313.221776021649,22.73260055992416,0.012732421,-23.37247,0.34586364,0.0900754766949152
50,1737.9005,772.0669306068331,0.016677115,3.672018140589569,3160.2220656216555,2763.3832533345467,20.019665638004568,0.13314828,-25.457516,0.5462711,0.2089106721698113
30,2017.8784,1234.7442428684328,0.070332795,2.2560090702947844,2294.268441104584,1503.886111790012,24.88917176107177,0.0062468965,-18.049637,0.38110718,0.1572365274234693
40,1744.7463,1003.2490392510908,0.015231123,2.28,2309.422067384194,1879.1013212000487,22.496700288840284,0.009041531,-17.64302,0.48759183,0.1555003156565656
30,1300.6587,742.087949440156,0.010515238,5.664036281179138,2430.472434423861,2215.894182978627,22.177968136897935,0.046916388,-25.363552,0.41412163,0.1510450019211065
60,1043.9952,649.988684377904,0.05749882,2.736009070294785,1595.3392164256222,1977.1545612109464,21.697750598159512,0.010522033,-11.574989,0.47481912,0.0828505693855932
30,1659.5264,794.4539629150802,0.023929473,7.704036281179138,2313.967617988078,2113.80802926408,20.575906049279748,0.070895605,-20.662916,0.48501605,0.1444665380271084
50,1135.9492,843.2653835917923,0.031020667,3.72,2556.410207219832,2508.730084267472,21.07934816852316,0.039235465,-8.210712,0.41325116,0.1141365003881987
20,1033.416,616.8192832774776,0.08390298,7.104036281179138,1131.2724576480289,1227.6078666544597,22.99544872552245,0.005153235,-16.009151,0.37982917,0.0635180504493464
20,1926.1646,907.0935741435432,0.02041761,8.04,2322.2483845714314,1818.1480678850685,22.913204860429843,0.029183984,-20.188984,0.47503716,0.1697670884365994
20,1854.7059,769.9306716129624,0.073378764,4.8960090702947845,2325.673528186028,1959.060041324219,23.35885905591493,0.026666164,-13.351787,0.35393018,0.1485485781990521
40,1905.7125,833.0342642817842,0.016881792,2.64,2612.7988420320794,2190.5206455082725,21.32369210246981,0.07713835,-16.107748,0.4822304,0.1692280016447368
40,753.2477,633.9083423584115,0.10739475,2.9040362811791383,1004.9745226953196,1127.1210588873778,22.05357701776154,0.0007950963,-15.434967,0.37621117,0.0519825768849206
30,1784.7125,874.6649080190192,0.06775887,4.704036281179138,1901.176685163244,1269.962004394144,22.57618509415639,0.008136979,-19.929634,0.40360752,0.1495607874076354
30,1622.685,776.6268802296297,0.073376074,3.2160090702947848,2180.015894909932,2040.9645597654403,23.09161108798493,0.03200053,-9.896898,0.38108477,0.1334834476169064
40,1436.4176,603.0599298936835,0.039308507,1.8960090702947845,2064.1884476734776,1905.8163816925128,21.31372340759975,0.040860575,-20.376966,0.3997083,0.1318061642530487
20,1566.9916,718.884290592994,0.19515832,6.168027210884354,2275.688587075088,2195.1512049128246,23.010743629326697,0.019383844,-4.537627,0.3479998,0.1276359844924812
10,1899.0164,790.454946054094,0.047544956,4.824036281179138,2364.978452520183,1957.190141232512,23.99907080930889,0.0232213,-18.99224,0.39251757,0.1522263746995192
50,1764.9978,879.5752411064423,0.054044012,3.9840362811791374,2396.463291548708,2130.4402108615195,22.466496972208983,0.058278814,-12.072748,0.44054076,0.1532521802325581
20,1102.2657,663.1595786223979,0.060076755,6.84,1510.8242004982567,1216.63874812397,23.633260801117228,0.0031818147,-17.486534,0.36578837,0.1110732256355932
70,1885.4293,1027.1359963259513,0.013182752,3.648027210884354,2305.0539803325164,2403.4763399988,20.09187883018703,0.018284984,-16.632097,0.5257336,0.1044643740110759
60,1793.7094,799.6499722729252,0.02615903,4.944036281179138,2895.7302665879906,2218.7792865703245,21.91087276061017,0.0765077,-18.60824,0.42329514,0.2062610035211267
40,648.67896,578.2885117985649,0.06945728,4.296009070294785,1084.0859065916748,1539.4806971310256,21.97987089858493,0.0035632744,-10.228021,0.41048065,0.0482742145497311
50,1718.1501,811.7550202355528,0.07902276,1.5840362811791384,2308.29371836999,1818.698040043568,23.11500361973529,0.03152204,-17.051239,0.47238192,0.1604463881340579
30,1210.4386,1013.2640530579596,0.023612317,2.6640362811791385,2087.773438771307,2560.930938419962,20.28083495599484,0.026581032,-8.992646,0.59016955,0.0686141304347826
60,1839.6223,938.898024574056,0.15231416,6.744036281179138,2261.6270035404987,1589.035132218993,24.682995503636317,0.0011217513,-9.931646,0.38430503,0.1499828849871134
50,1755.7761,751.288355333834,0.006641554,7.056009070294785,2463.271306041729,2487.214291900135,21.068549295948543,0.075375855,-21.560572,0.48597232,0.16058349609375
30,1403.7047,764.5876723130546,0.008421689,3.48,1303.771444731109,1284.2728488801547,23.556000537905557,0.0019502955,-21.199917,0.37863308,0.0754557291666666
10,1330.3407,612.7714233011817,0.009749555,6.408027210884354,1380.2137821400595,1330.020975163403,23.67441620492693,0.0050897687,-20.972082,0.36272597,0.0901586560235507
40,1984.9788,965.8324317440392,0.056124438,3.3840362811791382,2696.2419569385106,2034.0640795987144,21.894159767539573,0.028249415,-19.001694,0.464014,0.197556587114726
40,1897.5902,822.9261317687228,0.0486159,5.904036281179138,2252.897397858264,1611.2307466941652,24.504984128089376,0.024884926,-20.456493,0.3631565,0.1511431525735294
20,1766.0547,847.1792061262076,0.0054738694,4.464036281179139,3443.714622388418,2859.9762819979564,19.428570062278503,0.13984406,-29.30191,0.5642707,0.2425341037888601
50,2003.2075,969.6662278474732,0.055744067,5.064036281179138,2551.090466261996,2011.22126671024,23.8766244781916,0.008614757,-8.435924,0.34456676,0.1617660174086758
20,1403.5012,667.1386788113193,0.037448574,3.8880272108843537,1391.9536784149036,1297.295600989656,24.90080014607496,0.008248741,-19.078173,0.32303378,0.0836065383184523
20,1884.77,970.9272012562158,0.013541648,2.976009070294785,3481.29540516948,2250.46586934411,22.189607516472705,0.10387193,-26.8214,0.45944944,0.234352289244186
20,1484.4502,661.3254994553652,0.026068944,3.912018140589569,2080.0045616483235,1988.9058585011487,23.34179360172652,0.021191198,-16.15942,0.33584285,0.1296256703032544
20,1402.2167,767.3661819873396,0.10390606,5.8560090702947845,1792.5118368128833,1342.23525372774,24.27446585227065,0.0029034826,-12.340352,0.34259847,0.1363153872282608
20,2001.2697,971.0666124899363,0.052025575,5.784036281179138,3282.1657885334275,2323.7001911030075,21.91721634239646,0.077569224,-19.264866,0.39295614,0.241642578125
20,1654.7993,677.2449843625761,0.12051518,6.864036281179138,1925.40696456597,1503.2651262041106,23.065980338709792,0.005797536,-13.196951,0.37345812,0.134059596706081
